60647|IL|41.9215421|-87.7024817
60649|IL|41.7600005|-87.5741877
60651|IL|41.9024826|-87.7418842
60652|IL|41.7429283|-87.7123355
60653|IL|41.8204719|-87.6137011
60654|IL|41.888245|-87.6349872
60655|IL|41.6931543|-87.7123355
60656|IL|41.9614314|-87.8426967
60657|IL|41.9403795|-87.6531805
60659|IL|41.9909198|-87.7024817
60660|IL|41.9901263|-87.663045
60661|IL|41.8819283|-87.6445473
60664|IL|41.8501|-87.65
60666|IL|41.9699968|-87.9040571
60669|IL|41.8501|-87.65
60670|IL|41.8501|-87.65
60674|IL|41.8852|-87.6503
60680|IL|41.8501|-87.65
60681|IL|41.8501|-87.65
60684|IL|41.8501|-87.65
60687|IL|41.8501|-87.65
60690|IL|41.8501|-87.65
60699|IL|41.8501|-87.65
60701|IL|41.8643|-87.645
60706|IL|41.9634928|-87.8205864
60707|IL|41.9236507|-87.8107561
60712|IL|42.0039336|-87.7344988
60714|IL|42.0326335|-87.8107561
60803|IL|41.6685425|-87.7271123
60804|IL|41.8483683|-87.7664934
60805|IL|41.7228282|-87.7024817
60827|IL|41.6466255|-87.6285099
60940|IL|41.2366422|-87.6383797
60950|IL|41.2412298|-87.8746146
61038|IL|42.2883913|-88.7301525
61052|IL|42.0936118|-88.9988098
61068|IL|41.9554587|-89.0561532
61360|IL|41.3025431|-88.6048306
61525|IL|40.8470542|-89.6722171
62218|IL|38.5049223|-89.4931176
46301|IN|41.6861855|-86.9774246
46302|IN|41.3544|-87.1296
46303|IN|41.3835015|-87.4703029
46304|IN|41.6231139|-87.0424393
46307|IN|41.3901576|-87.3214908
46308|IN|41.4256|-87.3596
46310|IN|41.1876777|-87.2419299
46311|IN|41.484416|-87.5099057
46312|IN|41.6428269|-87.4504888
46319|IN|41.5226492|-87.4306663
46320|IN|41.6091215|-87.5049572
46321|IN|41.5443613|-87.5099057
46322|IN|41.5434996|-87.4703029
46323|IN|41.5829905|-87.4504888
46324|IN|41.5791923|-87.5049572
46325|IN|41.5835|-87.5003
46327|IN|41.6392481|-87.5148537
46341|IN|41.3071695|-87.202099
46342|IN|41.5180527|-87.2319753
46347|IN|41.3021583|-87.0024407
46349|IN|41.1118038|-87.4405786
46355|IN|41.36|-87.2719
46356|IN|41.2922034|-87.4207518
46360|IN|41.6985831|-86.8822445
46368|IN|41.5765028|-87.1722037
46372|IN|41.1414|-87.3147
46373|IN|41.448665|-87.4752551
46374|IN|41.2187069|-86.8822445
46375|IN|41.4831184|-87.4504888
46376|IN|41.1781535|-87.485158
46377|IN|41.1939194|-87.3475672
46379|IN|41.1657835|-87.4368617
46380|IN|41.1987|-86.9736
46381|IN|41.1715497|-87.3308055
46383|IN|41.4428699|-87.0224442
46384|IN|41.4732|-87.0611
46385|IN|41.4654036|-87.1223362
46391|IN|41.5401639|-86.9223432
46392|IN|41.2043542|-87.1023746
46393|IN|41.5111518|-87.1790564
46394|IN|41.6786782|-87.4950586
46401|IN|41.5936|-87.3467
46402|IN|41.599788|-87.311553
46403|IN|41.6034868|-87.2568579
46404|IN|41.5812093|-87.3711477
46405|IN|41.5784291|-87.2518824
46406|IN|41.6020598|-87.4108352
46407|IN|41.5751928|-87.3264588
46408|IN|41.5412825|-87.3711477
46409|IN|41.5452478|-87.3264588
46410|IN|41.4701989|-87.3214908
46411|IN|41.5936|-87.3467
46777|IN|40.8779373|-85.1686743
47922|IN|40.8679968|-87.3612205
47943|IN|41.0679117|-87.2817272
47946|IN|40.977214|-86.8822445
47948|IN|40.7852546|-87.2817272
47951|IN|40.7888758|-87.4405786
47963|IN|40.9703076|-87.4207518
47964|IN|40.9536298|-87.2978852
47977|IN|40.7418937|-87.1622344
